103/09/05,50000,69000,1.38,1.38,1.38,1.38,0.00,1
104/04/09,210000,139000,0.72,0.72,0.63,0.63,-0.19,4
104/04/10,0,0,---,---,---,---,---,0
104/04/13,20000,13000,0.65,0.65,0.65,0.65,-0.07,1
104/04/14,130000,92300,0.71,0.71,0.71,0.71,+0.06,2
104/04/15,50000,32000,0.64,0.64,0.64,0.64,-0.07,1
104/04/16,142000,114480,0.84,0.84,0.80,0.82,+0.18,4
104/04/17,159000,138620,0.81,0.91,0.81,0.91,+0.09,6
104/04/20,176000,144840,0.86,0.86,0.82,0.82,-0.09,5
104/04/21,171000,136450,0.82,0.82,0.65,0.70,-0.12,5
104/04/22,11000,8070,0.67,0.74,0.67,0.74,+0.04,2
104/04/23,120000,103000,0.92,0.92,0.79,0.79,+0.05,4
104/04/24,270000,210900,0.84,0.84,0.75,0.75,-0.04,5
104/04/27,666000,520640,0.72,0.80,0.72,0.78,+0.03,9
104/04/28,616000,470700,0.79,0.79,0.74,0.74,-0.04,5
104/04/29,689000,666730,0.83,1.02,0.81,0.99,+0.25,19
104/04/30,601000,582020,0.93,1.08,0.86,1.02,+0.03,17
104/05/04,300000,274600,0.84,0.93,0.79,0.93,-0.09,8
104/05/05,368000,388050,0.91,1.09,0.91,0.96,+0.03,13
104/05/06,50000,35500,0.73,0.73,0.63,0.63,-0.33,4
104/05/07,29000,12190,0.43,0.43,0.42,0.42,-0.21,3
104/05/08,0,0,---,---,---,---,---,0
104/05/11,49000,19600,0.40,0.40,0.40,0.40,-0.02,1
104/05/12,0,0,---,---,---,---,---,0
104/05/13,0,0,---,---,---,---,---,0
104/05/14,0,0,---,---,---,---,---,0
104/05/15,0,0,---,---,---,---,---,0
104/05/18,0,0,---,---,---,---,---,0
104/05/19,0,0,---,---,---,---,---,0
104/05/20,0,0,---,---,---,---,---,0
104/05/21,0,0,---,---,---,---,---,0
104/05/22,30000,9000,0.30,0.30,0.30,0.30,+0.03,1
104/05/25,0,0,---,---,---,---,---,0
104/05/26,30000,5700,0.19,0.19,0.19,0.19,-0.06,1
104/05/27,9000,2790,0.31,0.31,0.31,0.31,+0.12,1
104/05/28,0,0,---,---,---,---,---,0
104/05/29,20000,4400,0.22,0.22,0.22,0.22,-0.06,1
104/06/01,0,0,---,---,---,---,---,0
104/06/02,0,0,---,---,---,---,---,0
