100/10/07,0,0,0.00,0.00,0.00,0.00,---,0
101/02/17,46000,55080,1.20,1.31,1.05,1.19,+0.10,5
101/02/20,34000,39850,1.17,1.18,1.14,1.18,-0.01,4
101/02/21,1000,1210,1.21,1.21,1.21,1.21,+0.03,1
101/02/22,18000,24600,1.35,1.37,1.35,1.37,+0.16,3
101/02/23,8000,11190,1.42,1.42,1.36,1.37,0.00,3
101/02/24,6000,7780,1.31,1.31,1.23,1.23,-0.14,2
101/02/29,0,0,---,---,---,---,---,0
101/03/01,5000,5700,1.14,1.14,1.14,1.14,+0.02,1
101/03/02,0,0,---,---,---,---,---,0
101/03/03,0,0,---,---,---,---,---,0
101/03/05,0,0,---,---,---,---,---,0
101/03/06,0,0,---,---,---,---,---,0
101/03/07,70000,74500,1.09,1.09,1.02,1.09,+0.16,5
101/03/08,0,0,---,---,---,---,---,0
101/03/09,250000,359620,1.32,1.63,1.32,1.59,+0.46,14
101/03/12,77000,119840,1.71,1.71,1.42,1.42,-0.17,5
101/03/13,138000,178880,1.32,1.32,1.26,1.26,-0.16,7
101/03/14,0,0,---,---,---,---,---,0
101/03/15,65000,81050,1.31,1.31,1.23,1.23,-0.05,7
101/03/16,0,0,---,---,---,---,---,0
101/03/19,80000,115600,1.53,1.53,1.36,1.36,+0.08,4
101/03/20,60000,76400,1.25,1.31,1.25,1.26,-0.10,4
101/03/21,5000,6150,1.23,1.23,1.23,1.23,-0.03,1
101/03/22,0,0,---,---,---,---,---,0
101/03/23,20000,25400,1.27,1.27,1.27,1.27,+0.02,1
101/03/26,40000,48000,1.20,1.20,1.20,1.20,-0.07,1
101/03/27,50000,59000,1.18,1.18,1.18,1.18,-0.02,1
101/03/28,0,0,---,---,---,---,---,0
101/03/29,50000,53400,1.05,1.07,1.05,1.07,-0.14,2
101/03/30,0,0,---,---,---,---,---,0
101/04/02,0,0,---,---,---,---,---,0
101/04/03,0,0,---,---,---,---,---,0
