101/04/12,110000,151500,1.35,1.41,1.35,1.41,0.00,2
101/08/31,0,0,---,---,---,---,---,0
101/09/03,0,0,---,---,---,---,---,0
101/09/04,0,0,---,---,---,---,---,0
101/09/05,100000,1000,0.01,0.01,0.01,0.01,0.00,10
101/09/06,0,0,---,---,---,---,---,0
101/09/07,50000,500,0.01,0.01,0.01,0.01,0.00,5
101/09/10,100000,1000,0.01,0.01,0.01,0.01,0.00,10
101/09/11,140000,1400,0.01,0.01,0.01,0.01,0.00,14
101/09/12,0,0,---,---,---,---,---,0
101/09/13,50000,500,0.01,0.01,0.01,0.01,0.00,5
101/09/14,36000,360,0.01,0.01,0.01,0.01,0.00,4
101/09/17,120000,1200,0.01,0.01,0.01,0.01,0.00,12
101/09/18,320000,3200,0.01,0.01,0.01,0.01,0.00,32
101/09/19,32000,320,0.01,0.01,0.01,0.01,0.00,4
101/09/20,0,0,---,---,---,---,---,0
101/09/21,0,0,---,---,---,---,---,0
101/09/24,0,0,---,---,---,---,---,0
101/09/25,0,0,---,---,---,---,---,0
101/09/26,0,0,---,---,---,---,---,0
101/09/27,0,0,---,---,---,---,---,0
101/09/28,0,0,---,---,---,---,---,0
101/10/01,0,0,---,---,---,---,---,0
101/10/02,0,0,---,---,---,---,---,0
101/10/03,0,0,---,---,---,---,---,0
101/10/04,0,0,---,---,---,---,---,0
101/10/05,0,0,---,---,---,---,---,0
101/10/08,0,0,---,---,---,---,---,0
