100/11/10,0,0,0.00,0.00,0.00,0.00,---,0
101/02/01,308000,184690,0.59,0.64,0.56,0.64,+0.06,106
101/02/02,492000,345820,0.68,0.77,0.68,0.77,+0.13,12
101/02/03,463000,381480,0.76,1.00,0.76,1.00,+0.23,203
101/02/04,294000,333480,1.15,1.20,1.08,1.08,+0.08,9
101/02/06,220000,211950,0.95,1.08,0.89,1.02,-0.06,7
101/02/07,625000,613640,1.00,1.00,0.91,0.92,-0.10,117
101/02/08,460000,492870,0.99,1.10,0.99,1.05,+0.13,7
101/02/09,64000,69000,1.10,1.10,1.06,1.06,+0.01,3
101/02/10,40000,44100,1.01,1.15,1.01,1.15,+0.09,3
101/02/13,466000,578530,1.33,1.33,1.19,1.27,+0.12,8
101/02/14,401000,567390,1.40,1.43,1.40,1.43,+0.16,102
101/02/15,20000,26600,1.33,1.33,1.33,1.33,-0.10,2
101/02/16,60000,82900,1.36,1.39,1.36,1.38,+0.05,3
101/02/17,0,0,---,---,---,---,---,0
101/02/20,555000,599010,1.06,1.09,1.06,1.09,+0.15,9
101/02/21,959000,1081260,1.16,1.20,1.06,1.14,+0.05,17
101/02/22,425000,471980,1.11,1.20,1.09,1.20,+0.06,20
101/02/23,143000,145240,1.08,1.08,0.98,0.98,-0.22,7
101/02/24,70000,66600,0.96,0.96,0.93,0.93,-0.05,2
101/02/29,133000,113780,0.90,0.90,0.81,0.86,-0.07,6
101/03/01,190000,157300,0.86,0.86,0.81,0.81,-0.05,45
101/03/02,199000,165140,0.86,0.86,0.79,0.79,-0.02,7
101/03/03,221000,166460,0.74,0.76,0.73,0.76,-0.03,6
101/03/05,328000,235130,0.74,0.75,0.68,0.68,-0.08,6
101/03/06,637000,326040,0.64,0.64,0.45,0.45,-0.23,10
101/03/07,269000,104820,0.38,0.44,0.37,0.44,-0.01,5
101/03/08,285000,138360,0.48,0.49,0.48,0.49,+0.05,5
101/03/09,246000,126000,0.50,0.54,0.50,0.54,+0.05,4
101/03/12,90000,45300,0.50,0.52,0.49,0.49,-0.05,3
101/03/13,120000,52500,0.45,0.45,0.42,0.42,-0.07,4
101/03/14,30000,12900,0.43,0.43,0.43,0.43,+0.01,1
101/03/15,60000,25200,0.42,0.42,0.42,0.42,-0.01,2
101/03/16,30000,12300,0.41,0.41,0.41,0.41,-0.01,1
101/03/19,130000,44400,0.35,0.36,0.33,0.33,-0.08,4
101/03/20,30000,9300,0.31,0.31,0.31,0.31,-0.02,1
101/03/21,30000,8400,0.28,0.28,0.28,0.28,-0.03,1
101/03/22,120000,37500,0.30,0.33,0.30,0.32,+0.04,3
101/03/23,42000,11360,0.27,0.28,0.27,0.28,-0.04,2
101/03/26,63000,15750,0.25,0.25,0.25,0.25,-0.03,3
101/03/27,40000,8800,0.22,0.22,0.22,0.22,-0.03,1
101/03/28,501000,150790,0.23,0.35,0.23,0.32,+0.10,15
101/03/29,409000,91330,0.30,0.30,0.18,0.18,-0.14,16
101/03/30,250000,46300,0.18,0.19,0.17,0.18,0.00,7
101/04/02,321000,40870,0.15,0.15,0.10,0.10,-0.08,7
101/04/03,40000,3200,0.09,0.09,0.07,0.07,-0.03,2
101/04/05,52000,1620,0.03,0.06,0.03,0.06,-0.01,2
101/04/06,2000,160,0.08,0.08,0.08,0.08,+0.02,1
101/04/09,0,0,---,---,---,---,---,0
101/04/10,0,0,---,---,---,---,---,0
101/04/11,320000,6800,0.02,0.06,0.02,0.06,-0.02,8
101/04/12,0,0,---,---,---,---,---,0
101/04/13,20000,1400,0.07,0.07,0.07,0.07,+0.01,1
101/04/16,0,0,---,---,---,---,---,0
101/04/17,0,0,---,---,---,---,---,0
101/04/18,0,0,---,---,---,---,---,0
101/04/19,0,0,---,---,---,---,---,0
101/04/20,0,0,---,---,---,---,---,0
101/04/23,0,0,---,---,---,---,---,0
101/04/24,0,0,---,---,---,---,---,0
101/04/25,0,0,---,---,---,---,---,0
101/04/26,0,0,---,---,---,---,---,0
101/04/27,0,0,---,---,---,---,---,0
101/04/30,0,0,---,---,---,---,---,0
101/05/02,0,0,---,---,---,---,---,0
101/05/03,0,0,---,---,---,---,---,0
101/05/04,0,0,---,---,---,---,---,0
101/05/07,0,0,---,---,---,---,---,0
